group,score
Group B,84.67
Group B,106.51
Group B,101.09
Group B,110.91
Group B,107.56
Group B,134.24
Group B,107.85
Group B,77.44
Group B,97.4
Group B,111.44
Group B,105.34
Group B,98.51
Group B,71.41
Group B,100.43
Group B,113.23
Group B,116.09
Group B,91.82
Group B,121.65
Group B,101.82
Group B,104.28
Group B,104.0
Group B,99.6
Group B,82.24
Group B,87.6
Group B,84.39
Group B,93.92
Group B,106.4
Group B,113.83
Group B,73.84
Group B,75.04
Group B,104.53
Group B,112.05
Group B,97.22
Group B,82.86
Group B,85.62
Group B,87.23
Group B,90.3
Group B,126.17
Group B,101.55
Group B,104.58
Group B,83.19
Group B,114.45
Group B,96.62
Group B,103.85
Group B,100.18
Group B,89.38
Group B,99.2
Group B,104.48
Group B,70.38
Group B,92.88
Group B,90.04
Group B,89.97
Group B,104.25
Group B,83.69
Group B,96.82
Group B,95.35
Group B,103.56
Group B,138.33
Group B,102.58
Group B,116.63
Group B,126.03
Group B,77.06
Group B,103.4
Group B,99.65
Group B,81.8
Group B,106.07
Group B,99.26
Group B,72.58
Group B,122.17
Group B,107.71
Group B,106.33
Group B,108.39
Group B,88.66
Group B,120.54
Group B,96.26
Group B,112.29
Group B,82.32
Group B,118.68
Group B,89.61
Group B,100.86
Group B,101.99
Group B,128.04
Group B,88.31
Group B,107.49
Group B,91.4
Group B,134.91
Group B,103.37
Group B,126.46
Group B,131.88
Group B,78.46
Group B,115.75
Group B,101.91
Group B,92.33
Group B,85.2
Group B,72.03
Group B,115.78
Group B,113.85
Group B,106.27
Group B,90.27
Group B,81.76
Group B,93.26
Group B,97.79
Group B,99.02
Group B,106.22
Group B,132.14
Group B,105.79
Group B,98.69
Group B,107.19
Group B,114.19
Group B,119.04
Group B,97.09
Group B,75.89
Group B,98.36
Group B,72.51
Group B,78.57
Group B,91.83
Group B,104.11
Group B,101.05
Group B,90.13
Group B,99.24
Group B,106.68
Group B,107.92
Group B,94.3
Group B,81.04
Group B,83.76
Group B,61.79
Group B,139.84
Group B,76.32
Group B,92.65
Group B,112.86
Group B,85.33
Group B,109.17
Group B,111.8
Group B,125.93
Group B,114.38
Group B,74.16
Group B,103.46
Group B,117.94
Group B,96.8
Group B,113.27
Group B,101.9
Group B,110.17
Group B,128.78
Group B,105.16
Group B,117.92
Group B,107.22
Group B,103.38
Group B,93.42
Group B,78.59
Group B,130.22
Group B,119.32
Group B,87.63
Group B,69.35
Group B,98.81
Group B,97.42
Group B,97.36
Group B,113.7
Group B,95.35
Group B,99.62
Group B,113.58
Group B,105.7
Group B,101.63
Group B,98.91
Group B,94.31
Group B,116.84
Group B,89.71
Group B,75.33
Group B,85.6
Group B,93.86
Group B,110.65
Group B,95.08
Group B,82.81
Group B,87.04
Group B,95.7
Group B,103.69
Group B,151.29
Group B,122.46
Group B,113.63
Group B,96.89
Group B,115.83
Group B,121.17
Group B,106.73
Group B,99.38
Group B,75.63
Group B,93.58
Group B,90.2
Group B,95.79
Group B,111.37
Group B,105.51
Group B,85.8
Group B,47.71
Group B,121.8
Group B,114.36
Group B,107.89
Group B,121.38
Group B,95.07
Group B,105.16
Group B,90.01
Group B,110.02
Group B,92.15
Group B,102.29
Group B,109.5
Group B,95.95
Group B,92.47
Group B,85.3
Group B,89.81
Group B,123.68
Group B,86.53
Group B,95.34
Group B,108.06
Group B,104.02
Group B,81.25
Group B,94.0
Group B,107.75
Group B,85.33
Group B,110.51
Group B,86.77
Group B,131.67
Group B,104.43
Group B,107.02
Group B,83.99
Group B,105.03
Group B,124.48
Group B,110.59
Group B,93.72
Group B,100.44
Group B,98.04
Group B,105.11
Group B,95.03
Group B,76.16
Group B,120.37
Group B,105.52
Group B,129.55
Group B,109.08
Group B,124.39
Group B,103.23
Group B,100.6
Group B,109.71
Group B,112.32
Group B,112.51
Group B,118.26
Group B,117.72
Group B,75.84
Group B,87.42
Group B,98.35
Group B,110.56
Group B,111.13
Group B,83.52
Group B,127.94
Group B,111.71
Group B,92.56
Group B,62.52
Group B,77.84
Group B,89.7
Group B,90.13
Group B,117.77
Group B,119.9
Group B,115.5
Group B,94.96
Group B,124.21
Group B,69.8
Group B,66.0
Group B,79.85
Group B,103.58
Group B,98.42
Group B,103.08
Group B,89.5
Group B,92.18
Group B,103.9
Group B,96.35
Group B,120.65
Group B,106.36
Group B,80.2
Group B,93.56
Group B,103.24
Group B,92.26
Group B,116.2
Group B,85.83
Group B,87.08
Group B,96.07
Group B,109.47
Group B,117.23
Group B,122.18
Group B,98.48
Group B,84.33
Group B,101.81
Group B,79.24
Group B,114.68
Group B,108.39
Group B,101.97
Group B,73.08
Group B,87.78
Group B,110.24
Group B,105.5
Group B,111.44
Group B,83.79
Group B,117.13
Group B,105.46
Group B,99.39
Group B,89.33
Group B,91.97
Group B,117.56
Group B,116.17
Group B,114.25
Group B,78.6
Group B,100.83
Group B,114.92
Group B,98.38
Group B,98.74
Group B,129.91
Group B,127.46
Group B,91.6
Group B,104.77
Group B,96.27
Group B,107.06
Group B,80.78
Group B,139.98
Group B,113.99
Group B,93.68
Group B,100.97
Group B,108.98
Group B,100.74
Group B,111.01
Group B,113.55
Group B,126.22
Group B,118.98
Group B,102.53
Group B,94.34
Group B,108.18
Group B,107.24
Group B,95.71
Group B,122.12
Group B,86.87
Group B,140.16
Group B,90.19
Group B,98.32
Group B,118.94
Group B,100.31
Group B,87.69
Group B,119.61
Group B,101.93
Group B,99.37
Group B,104.86
Group B,100.11
Group B,97.97
Group B,96.48
Group B,108.63
Group B,96.42
Group B,99.83
Group B,112.34
Group B,88.59
Group B,98.36
Group B,105.14
Group B,106.1
Group B,78.76
Group B,101.3
Group B,90.19
Group B,95.4
Group B,94.73
Group B,96.89
Group B,89.74
Group B,100.97
Group B,103.65
Group B,122.72
Group B,80.93
Group B,104.51
Group B,78.15
Group B,90.01
Group B,77.69
Group B,108.58
Group B,93.12
Group B,95.71
Group B,96.23
Group B,83.03
Group B,106.59
Group B,104.36
Group B,89.05
Group B,107.86
Group B,115.21
Group B,102.89
Group B,102.67
Group B,84.75
Group B,111.06
Group B,94.25
Group B,83.92
Group B,97.19
Group B,99.59
Group B,116.5
Group B,107.64
Group B,79.29
Group B,100.07
Group B,127.39
Group B,109.76
Group B,103.79
Group B,104.28
Group B,92.29
Group B,127.25
Group B,107.99
Group B,106.01
Group B,102.27
Group B,108.6
Group B,89.15
Group B,105.21
Group B,96.54
Group B,68.88
Group B,95.2
Group B,86.12
Group B,92.33
Group B,108.63
Group B,90.95
Group B,101.4
Group B,81.31
Group B,115.67
Group B,125.58
Group B,113.85
Group B,123.12
Group B,97.41
Group B,119.45
Group B,124.52
Group B,101.18
Group B,93.42
Group B,89.31
Group B,103.04
Group B,64.08
Group B,127.2
Group B,112.07
Group B,107.44
Group B,126.27
Group B,114.7
Group B,83.68
Group B,92.44
Group B,107.8
Group B,115.6
Group B,105.36
Group B,97.38
Group B,81.14
Group B,80.39
Group B,89.0
Group B,95.87
Group B,99.27
Group B,72.05
Group B,109.75
Group B,131.27
Group B,119.14
Group B,116.44
Group B,101.46
Group B,106.82
Group B,117.14
Group B,71.71
Group B,113.08
Group B,98.19
Group B,99.26
Group B,80.45
Group B,88.04
Group B,106.55
Group B,98.46
Group B,87.96
Group B,105.95
Group B,93.82
Group B,82.22
Group B,134.74
Group B,91.69
Group B,119.66
Group B,82.21
Group B,105.72
Group B,107.31
Group B,119.17
Group B,96.13
Group B,102.47
Group B,94.09
Group B,116.59
Group B,77.57
Group B,97.74
Group B,104.06
Group B,118.76
Group B,77.27
Group B,86.22
Group B,109.06
Group B,93.05
Group B,127.74
Group B,98.47
Group B,77.57
Group B,117.37
Group B,117.47
Group B,81.79
Group B,91.08
Group B,88.71
Group B,98.77
Group B,102.56
Group B,124.87
Group B,75.27
Group B,100.6
Group B,82.6
Group B,113.59
Group B,94.56
Group B,98.16
Group B,113.58
Group B,88.94
Group B,117.4
Group B,109.95
Group B,106.42
Group B,75.67
Group B,101.28
Group B,74.57
Group B,91.71
Group B,103.99
Group B,82.12
Group B,82.37
Group B,89.69
Group B,108.02
Group B,112.97
Group B,106.35
Group B,114.63
Group B,123.13
Group B,73.27
Group B,96.22
Group B,110.32
Group B,111.72
Group B,109.64
Group B,110.56
Group B,100.8
Group B,93.34
Group B,106.97
Group B,78.15
Group B,116.89
Group B,110.83
Group B,109.43
Group B,115.44
Group B,97.5
Group B,114.07
Group B,96.66
Group B,83.38
Group B,96.62
Group B,97.45
Group B,81.51
Group B,116.33
Group B,81.77
Group B,128.78
Group B,96.53
Group B,96.92
Group B,94.02
Group B,115.95
Group B,115.65
Group B,130.28
Group B,82.83
Group B,102.42
Group B,107.72
Group B,103.43
Group B,85.61
Group B,98.26
Group B,92.61
Group B,101.1
Group B,92.59
Group B,95.03
Group B,116.26
Group B,75.15
Group B,90.85
Group B,113.55
Group B,90.74
Group B,93.14
Group B,106.6
Group B,105.56
Group B,104.36
Group B,102.78
Group B,98.44
Group B,109.89
Group B,90.61
Group B,105.14
Group B,102.34
Group B,122.91
Group B,82.77
Group B,89.04
Group B,82.23
Group B,115.44
Group B,110.31
Group B,81.91
Group B,92.38
Group B,122.64
Group B,122.96
Group B,92.64
Group B,92.03
Group B,118.53
Group B,101.97
Group B,97.14
Group B,100.57
Group B,101.3
Group B,82.33
Group B,82.04
Group B,89.54
Group B,90.04
Group B,95.19
Group B,102.8
Group B,105.62
Group B,123.35
Group B,101.6
Group B,80.1
Group B,97.79
Group B,99.82
Group B,96.65
Group B,100.4
Group B,103.99
Group B,103.51
Group B,100.79
Group B,127.81
Group B,85.07
Group B,96.52
Group B,89.72
Group B,108.7
Group B,78.93
Group B,105.35
Group B,82.05
Group B,94.67
Group B,116.89
Group B,102.5
Group B,113.18
Group B,98.77
Group B,114.44
Group B,132.55
Group B,97.82
Group B,119.79
Group B,90.48
Group B,69.74
Group B,103.31
Group B,105.14
Group B,116.24
Group B,111.14
Group B,94.9
Group B,90.42
Group B,123.63
Group B,119.31
Group B,107.1
Group B,105.06
Group B,94.03
Group B,90.08
Group B,78.91
Group B,91.8
Group B,84.41
Group B,113.66
Group B,105.98
Group B,103.83
Group B,100.57
Group B,112.15
Group B,99.47
Group B,87.15
Group B,93.01
Group B,111.91
Group B,139.18
Group B,105.47
Group B,112.18
Group B,93.01
Group B,80.71
Group B,90.57
Group B,116.63
Group B,113.69
Group B,97.87
Group B,96.88
Group B,81.69
Group B,95.99
Group B,85.12
Group B,86.72
Group B,104.42
Group B,112.72
Group B,103.33
Group B,107.98
Group B,122.48
Group B,109.45
Group B,110.69
Group B,99.36
Group B,80.04
Group B,73.79
Group B,124.12
Group B,116.49
Group B,108.24
Group B,120.65
Group B,107.32
Group B,108.36
Group B,75.56
Group B,82.51
Group B,89.99
Group B,105.63
Group B,92.02
Group B,97.7
Group B,119.29
Group B,108.34
Group B,104.36
Group B,80.29
Group B,124.73
Group B,87.8
Group B,114.33
Group B,121.4
Group B,82.27
Group B,95.28
Group B,104.05
Group B,91.68
Group B,107.71
Group B,83.96
Group B,112.03
Group B,81.35
Group B,86.4
Group B,89.49
Group B,78.22
Group B,85.94
Group B,109.38
Group B,99.81
Group B,103.71
Group B,82.0
Group B,116.99
Group B,126.23
Group B,85.2
Group B,91.06
Group B,110.67
Group B,101.08
Group B,93.44
Group B,111.89
Group B,78.93
Group B,114.47
Group B,74.38
Group B,111.24
Group B,113.12
Group B,91.81
Group B,99.86
Group B,80.76
Group B,135.13
Group B,96.79
Group B,82.99
Group B,92.02
Group B,98.38
Group B,107.59
Group B,107.26
Group B,104.81
Group B,107.19
Group B,101.6
Group B,102.09
Group B,71.62
Group B,114.25
Group B,86.4
Group B,101.84
Group B,110.5
Group B,86.25
Group B,88.33
Group B,79.64
Group B,83.98
Group B,135.11
Group B,125.08
Group B,124.08
Group B,94.29
Group B,111.42
Group B,97.31
Group B,104.18
Group B,99.01
Group B,94.63
Group B,94.59
Group B,128.26
Group B,100.25
Group B,98.15
Group B,98.44
Group B,113.5
Group B,100.09
Group B,74.45
Group B,95.27
Group B,121.9
Group B,109.78
Group B,81.23
Group B,88.92
Group B,129.01
Group B,94.48
Group B,89.25
Group B,101.54
Group B,119.14
Group B,89.43
Group B,106.52
Group B,105.32
Group B,89.08
Group B,105.82
Group B,110.24
Group B,74.35
Group B,97.72
Group B,99.24
Group B,95.56
Group B,99.59
Group B,84.62
Group B,105.43
Group B,101.38
Group B,107.09
Group B,81.9
Group B,91.47
Group B,95.96
Group B,81.45
Group B,105.63
Group B,85.38
Group B,69.86
Group B,90.18
Group B,85.58
Group B,129.93
Group B,120.11
Group B,103.94
Group B,99.88
Group B,106.77
Group B,93.05
Group B,113.15
Group B,95.21
Group B,98.67
Group B,108.04
Group B,84.45
Group B,94.89
Group B,94.43
Group B,94.55
Group B,114.48
Group B,103.1
Group B,131.68
Group B,146.3
Group B,122.87
Group B,102.58
Group B,84.51
Group B,88.61
Group B,104.84
Group B,91.81
Group B,114.06
Group B,102.95
Group B,102.92
Group B,112.09
Group B,74.17
Group B,86.03
Group B,108.06
Group B,94.7
Group B,89.16
Group B,77.13
Group B,107.01
Group B,107.5
Group B,91.94
Group B,87.32
Group B,121.49
Group B,64.68
Group B,95.09
Group B,78.4
Group B,80.04
Group B,91.58
Group B,117.66
Group B,84.04
Group B,93.57
Group B,96.28
Group B,89.59
Group B,92.23
Group B,109.65
Group B,96.02
Group B,98.64
Group B,128.64
Group B,129.04
Group B,85.88
Group B,112.75
Group B,92.63
Group B,131.8
Group B,124.03
Group B,75.14
Group B,116.98
Group B,94.56
Group B,125.58
Group B,112.54
Group B,127.39
Group B,95.73
Group B,100.37
Group B,110.48
Group B,81.43
Group B,106.64
Group B,109.07
Group B,90.09
Group B,59.97
Group B,103.59
Group B,116.77
Group B,105.43
Group B,100.62
Group B,101.83
Group B,110.13
Group B,89.5
Group B,87.71
Group B,101.49
Group B,123.08
Group B,91.19
Group B,88.54
Group B,126.88
Group B,107.57
Group B,76.76
Group B,116.79
Group B,103.14
Group B,113.43
Group B,81.36
Group B,93.37
Group B,126.48
Group B,104.61
Group B,91.15
Group B,123.66
Group B,105.68
Group B,63.71
Group B,106.41
Group B,95.28
Group B,117.2
Group B,117.6
Group B,119.51
Group B,116.91
Group B,111.25
Group B,111.42
Group B,88.13
Group B,106.62
Group B,91.67
Group B,137.79
Group B,94.52
Group B,81.4
Group B,71.86
Group B,83.55
Group B,85.93
Group B,94.98
Group B,94.23
Group B,94.12
Group B,106.26
Group B,96.96
Group B,100.06
Group B,117.74
Group B,91.27
Group B,97.8
Group B,90.68
Group B,120.29
Group B,105.5
Group B,105.4
Group B,83.14
Group B,105.34
Group B,116.89
Group B,85.67
Group B,92.09
Group B,84.5
Group B,81.49
Group B,93.5
Group B,110.08
Group B,93.76
Group B,132.15
Group B,92.4
Group B,105.0
Group B,95.36
Group B,93.62
Group B,76.58
Group B,100.51
Group B,111.97
Group B,109.79
Group B,105.1
Group B,115.45
Group B,97.59
Group B,106.7
Group B,93.08
Group B,107.21
Group B,110.75
Group B,105.72
Group B,120.77
Group B,125.33
Group B,84.68
Group B,113.93
Group B,90.81
Group B,93.7
Group B,80.02
Group B,101.73
Group B,80.26
Group B,124.94
Group B,109.9
Group B,107.31
Group B,91.64
Group B,124.8
Group B,85.7
Group B,92.22
Group B,87.66
Group B,93.65
Group B,86.9
Group B,96.53
Group B,96.95
Group B,112.16
Group B,123.0
Group B,98.31
Group B,124.79
Group B,112.01
Group B,106.45
Group B,114.72
Group B,125.16
Group B,88.53
Group B,120.77
Group B,110.35
Group B,109.5
Group B,108.07
Group B,106.38
Group B,113.51
Group B,112.37
Group B,126.79
Group B,91.13
Group B,82.04
Group B,76.82
Group B,87.32
Group B,102.79
Group B,96.91
Group B,91.04
Group B,115.6
Group B,72.5
Group B,64.96
Group B,107.94
Group B,120.85
Group B,109.78
Group B,98.72
Group B,105.55
Group B,111.03
Group B,102.42
Group B,88.96
Group B,113.98
Group B,75.07
Group B,105.34
Group B,104.78
Group B,94.44
Group B,112.96
Group B,106.89
Group B,87.24
Group B,70.85
Group B,93.12
Group B,103.21
Group B,97.42
Group B,110.61
Group B,115.66
Group B,113.4
Group B,89.1
Group B,93.7
Group B,119.05
Group B,119.32
Group B,110.07
Group B,117.1
Group B,108.57
Group B,128.56
Group B,142.63
Group B,95.03
Group B,112.8
Group B,64.45
Group B,99.36
Group B,109.74
Group B,72.49
Group B,126.27
Group B,97.7
Group B,115.39
Group B,63.58
Group B,84.28
Group B,118.45
Group B,100.75
Group B,109.87
Group B,107.78
Group B,102.32
Group B,136.05
Group B,110.43
Group B,111.3
Group B,82.25
Group B,121.48
Group B,119.98
Group B,56.06
Group B,106.93
Group B,102.78
Group B,90.28
Group B,126.76
Group B,91.49
Group B,108.75
Group B,81.73
Group B,96.89
Group B,86.7
Group B,116.58
Group B,106.24
Group B,79.33
Group B,102.78
Group B,115.14
Group B,85.87
Group B,91.85
Group B,98.26
Group B,105.89
Group B,104.38
Group B,124.42
Group B,90.5
Group B,118.05
Group B,106.98
Group B,122.42
Group B,112.32
Group B,99.64
Group B,96.35
Group B,114.22
Group B,113.89
Group B,117.09
Group B,95.04
Group B,80.64
Group B,101.64
Group B,114.79
Group B,88.43
Group B,99.61
Group B,124.74
Group B,84.41
Group B,104.43
Group B,91.45
Group B,93.08
Group B,99.08
Group B,112.34
Group B,80.42
Group B,102.69
Group B,126.73
Group B,125.79
Group B,108.18
Group B,103.26
Group B,49.68
Group B,59.11
Group B,100.79
Group B,91.66
Group B,57.46
Group B,109.32
Group B,108.44
Group B,103.02
Group B,94.99
Group B,88.92
Group B,120.0
Group B,110.74
Group B,97.18
Group B,87.83
Group B,83.29
Group B,106.74
Group B,112.3
Group B,101.86
Group B,87.07
Group B,84.15
Group B,97.69
Group B,99.42
Group B,112.27
Group B,88.84
Group B,105.19
Group B,137.15
Group B,110.05
Group B,87.74
Group B,88.9
Group B,88.65
Group B,90.27
Group B,105.88
Group B,111.45
Group B,88.1
Group B,125.47
Group B,98.35
Group B,127.73
Group B,133.17
Group B,80.84
Group B,127.71
Group B,86.83
Group B,100.23
Group B,87.09
Group B,112.64
Group B,90.67
Group B,103.48
Group B,97.21
Group B,88.46
Group B,91.54
Group B,130.42
Group B,92.75
Group B,116.64
Group B,83.0
Group B,102.22
Group B,104.59
Group B,107.65
Group B,96.06
Group B,108.34
Group B,114.4
Group B,90.72
Group B,116.38
Group B,91.1
Group B,64.02
Group B,125.14
Group B,77.94
Group B,110.34
Group B,90.34
Group B,94.28
Group B,117.5
Group B,116.72
Group B,107.55
Group B,93.02
Group B,133.47
Group B,125.62
Group B,76.27
Group B,121.34
Group B,65.94
Group B,104.69
Group B,114.28
Group B,79.58
Group B,92.73
Group B,73.21
Group B,97.03
Group B,127.17
Group B,101.71
Group B,94.91
Group B,71.27
Group B,114.04
Group B,107.0
Group B,65.78
Group B,110.62
Group B,107.17
Group B,81.85
Group B,86.25
Group B,74.71
Group B,87.75
Group B,99.8
Group B,114.44
Group B,93.13
Group B,87.1
Group B,118.99
Group B,92.7
Group B,81.77
Group B,110.33
Group B,117.37
Group B,113.05
Group B,115.56
Group B,122.44
Group B,92.75
Group B,107.91
Group B,98.09
Group B,103.61
Group B,118.29
Group B,98.29
Group B,112.67
Group B,113.85
Group B,110.46
Group B,115.16
Group B,108.76
Group B,91.35
Group B,92.17
Group B,100.59
Group B,106.44
Group B,125.09
Group B,95.07
Group B,100.83
Group B,90.19
Group B,95.89
Group B,117.25
Group B,97.49
Group B,100.56
Group B,126.83
Group B,82.04
Group B,113.61
Group B,109.44
Group B,115.84
Group B,93.77
Group B,80.76
Group B,125.63
Group B,71.04
Group B,98.58
Group B,93.36
Group B,108.4
Group B,74.92
Group B,81.73
Group B,81.76
Group B,106.1
Group B,76.56
Group B,74.67
Group B,118.83
Group B,113.35
Group B,108.23
Group B,64.96
Group B,73.51
Group B,83.06
Group B,79.46
Group B,106.39
Group B,94.39
Group B,105.88
Group B,89.16
Group B,66.68
Group B,79.79
Group B,103.52
Group B,121.56
Group B,110.72
Group B,95.67
Group B,106.09
Group B,103.4
Group B,101.38
Group B,89.18
Group B,96.92
Group B,94.07
Group B,96.7
Group B,78.05
Group B,99.18
Group B,85.74
Group B,88.21
Group B,93.63
Group B,123.24
Group B,133.09
Group B,113.92
Group B,109.67
Group B,109.44
Group B,112.74
Group B,100.84
Group B,114.44
Group B,121.83
Group B,98.48
Group B,115.36
Group B,118.16
Group B,122.67
Group B,124.75
Group B,113.02
Group B,88.66
Group B,97.32
Group B,123.44
Group B,75.6
Group B,100.07
Group B,114.0
Group B,102.96
Group B,81.37
Group B,92.1
Group B,119.75
Group B,121.99
Group B,75.4
Group B,96.83
Group B,78.37
Group B,102.41
Group B,85.5
Group B,102.07
Group B,86.51
Group B,113.42
Group B,91.34
Group B,88.93
Group B,85.74
Group B,79.82
Group B,79.67
Group B,84.47
Group B,96.92
Group B,81.29
Group B,88.54
Group B,116.11
Group B,118.74
Group B,77.62
Group B,121.13
Group B,103.17
Group B,109.62
Group B,129.62
Group B,106.77
Group B,63.29
Group B,97.52
Group B,107.87
Group B,103.03
Group B,99.06
Group B,76.14
Group B,122.86
Group B,86.56
Group B,91.11
Group B,98.23
Group B,97.79
Group B,100.68
Group B,79.62
Group B,92.04
Group B,93.48
Group B,93.06
Group B,105.61
Group B,100.21
Group B,112.13
Group B,112.5
Group B,91.15
Group B,98.96
Group B,82.9
Group B,103.9
Group B,89.05
Group B,109.53
Group B,74.58
Group B,76.65
Group B,99.16
Group B,109.91
Group B,120.28
Group B,94.82
Group B,87.74
Group B,98.1
Group B,94.4
Group B,85.69
Group B,96.0
Group B,100.81
Group B,74.66
Group B,123.2
Group B,98.52
Group B,99.81
